Data file		PPS_60N_1.TSV
Configuration file		HARI.CFG
Calibration file		KIM_6KG_080419.CAL
Test control file		KIM_NEW2.TSF

test 2		PPS_60N_1
160210		
loriane-		
		
		
		
		
		

Test started at 19:54:05 on 2019-04-12
	Time	This Step	Step Time	Test Time	Sliding Velocity	Speed	Mass	Load	TOTAL REVOLUTIONS	Specimen Temp	Contact Potential	Radius	Distance	Friction Force	Friction Coefficient	Displacement	Friction Force	
	19:57:49	2	1800,	224,	0,150	102	6100	59,841	385	26,1	90,7	14	33,866	6,2	0,103669	3958	6,2	
	19:57:50	2	1800,	225,	0,150	102	6100	59,841	387	26,1	90,7	14	34,042	6,2	0,103669	3959	6,2	
	19:57:51	2	1800,	226,	0,150	102	6100	59,841	389	26,1	90,7	14	34,218	6,2	0,103669	3958	6,2	
	19:57:52	2	1800,	227,	0,150	102	6100	59,841	390	26,4	90,7	14	34,306	5,9	0,099162	3957	5,9	
	19:57:53	2	1800,	228,	0,150	102	6100	59,841	392	26,4	90,7	14	34,482	6,2	0,103669	3958	6,2	
	19:57:54	2	1800,	229,	0,150	102	6100	59,841	394	26,4	90,7	14	34,658	6,2	0,103669	3959	6,2	
	19:57:55	2	1800,	230,	0,150	102	6100	59,841	396	26,4	90,7	14	34,834	6,2	0,103669	3958	6,2	
	19:57:56	2	1800,	231,	0,150	102	6100	59,841	397	26,6	90,7	14	34,922	6,2	0,103669	3958	6,2	
	19:57:57	2	1800,	232,	0,150	102	6100	59,841	399	26,4	90,7	14	35,098	6,2	0,103669	3959	6,2	
	19:57:58	2	1800,	233,	0,150	102	6100	59,841	401	26,4	90,7	14	35,274	6,2	0,103669	3958	6,2	
	19:57:59	2	1800,	234,	0,150	102	6100	59,841	402	26,4	90,7	14	35,362	5,9	0,099162	3957	5,9	
	19:58:00	2	1800,	235,	0,150	102	6100	59,841	404	26,4	90,7	14	35,538	6,2	0,103669	3959	6,2	
	19:58:01	2	1800,	236,	0,150	102	6100	59,841	406	26,4	90,7	14	35,714	6,2	0,103669	3960	6,2	
	19:58:02	2	1800,	237,	0,150	102	6100	59,841	408	26,4	90,7	14	35,890	6,2	0,103669	3958	6,2	
	19:58:03	2	1800,	238,	0,150	102	6100	59,841	409	26,4	90,7	14	35,978	6,2	0,103669	3958	6,2	
	19:58:04	2	1800,	239,	0,150	102	6100	59,841	411	26,4	90,7	14	36,153	6,2	0,103669	3959	6,2	
	19:58:05	2	1800,	240,	0,150	102	6100	59,841	413	26,4	90,7	14	36,329	6,2	0,103669	3958	6,2	
	19:58:06	2	1800,	241,	0,150	102	6100	59,841	414	26,4	90,7	14	36,417	6,2	0,103669	3958	6,2	
	19:58:07	2	1800,	242,	0,150	102	6100	59,841	416	26,4	90,7	14	36,593	6,2	0,103669	3959	6,2	
	19:58:08	2	1800,	243,	0,150	102	6100	59,841	418	26,4	90,7	14	36,769	6,2	0,103669	3958	6,2	
	19:58:09	2	1800,	244,	0,150	102	6100	59,841	420	26,4	90,7	14	36,945	6,2	0,103669	3958	6,2	
	19:58:10	2	1800,	245,	0,150	102	6100	59,841	421	26,6	90,7	14	37,033	6,2	0,103669	3958	6,2	
	19:58:11	2	1800,	246,	0,150	102	6100	59,841	423	26,4	90,7	14	37,209	6,2	0,103669	3959	6,2	
	19:58:12	2	1800,	247,	0,150	102	6100	59,841	425	26,4	90,7	14	37,385	6,5	0,108177	3958	6,5	
	19:58:13	2	1800,	248,	0,150	102	6100	59,841	426	26,4	90,7	14	37,473	6,5	0,108177	3958	6,5	
	19:58:14	2	1800,	249,	0,150	102	6100	59,841	428	26,4	90,7	14	37,649	6,5	0,108177	3959	6,5	
	19:58:15	2	1800,	250,	0,150	102	6100	59,841	430	26,4	90,7	14	37,825	6,5	0,108177	3958	6,5	
	19:58:16	2	1800,	251,	0,150	102	6100	59,841	431	26,4	90,7	14	37,913	6,5	0,108177	3957	6,5	
	19:58:17	2	1800,	252,	0,150	102	6100	59,841	433	26,4	90,7	14	38,089	6,5	0,108177	3958	6,5	
	19:58:18	2	1800,	253,	0,150	102	6100	59,841	435	26,4	90,7	14	38,265	6,5	0,108177	3958	6,5	
	19:58:19	2	1800,	254,	0,150	102	6100	59,841	437	26,4	90,7	14	38,441	6,2	0,103669	3956	6,2	
	19:58:20	2	1800,	255,	0,150	102	6100	59,841	438	26,4	90,7	14	38,528	6,2	0,103669	3957	6,2	
	19:58:21	2	1800,	256,	0,150	102	6100	59,841	440	26,4	90,7	14	38,704	6,2	0,103669	3958	6,2	
	19:58:22	2	1800,	257,	0,150	102	6100	59,841	442	26,4	90,7	14	38,880	6,2	0,103669	3957	6,2	
	19:58:23	2	1800,	258,	0,150	102	6100	59,841	443	26,4	90,7	14	38,968	6,2	0,103669	3958	6,2	
	19:58:24	2	1800,	259,	0,150	102	6100	59,841	445	26,4	90,7	14	39,144	6,2	0,103669	3958	6,2	
	19:58:25	2	1800,	260,	0,150	102	6100	59,841	447	26,4	90,7	14	39,320	6,2	0,103669	3958	6,2	
	19:58:26	2	1800,	261,	0,150	102	6100	59,841	449	26,4	90,7	14	39,496	6,2	0,103669	3956	6,2	
	19:58:27	2	1800,	262,	0,150	102	6100	59,841	450	26,4	90,7	14	39,584	6,5	0,108177	3957	6,5	
	19:58:28	2	1800,	263,	0,150	102	6100	59,841	452	26,4	90,7	14	39,760	6,5	0,108177	3958	6,5	
	19:58:29	2	1800,	264,	0,150	102	6100	59,841	454	26,4	90,7	14	39,936	6,5	0,108177	3957	6,5	
	19:58:30	2	1800,	265,	0,150	102	6100	59,841	455	26,4	90,7	14	40,024	6,2	0,103669	3957	6,2	
	19:58:31	2	1800,	266,	0,150	102	6100	59,841	457	26,4	90,7	14	40,200	6,2	0,103669	3958	6,2	
	19:58:32	2	1800,	267,	0,150	102	6100	59,841	459	26,4	90,7	14	40,376	6,2	0,103669	3958	6,2	
	19:58:33	2	1800,	268,	0,150	102	6100	59,841	461	26,4	90,7	14	40,552	6,2	0,103669	3956	6,2	
	19:58:34	2	1800,	269,	0,150	102	6100	59,841	462	26,4	90,7	14	40,640	6,2	0,103669	3958	6,2	
	19:58:35	2	1800,	270,	0,151	103	6100	59,841	464	26,4	90,7	14	40,816	6,2	0,103669	3958	6,2	
	19:58:36	2	1800,	271,	0,151	103	6100	59,841	466	26,4	90,7	14	40,992	6,2	0,103669	3957	6,2	
	19:58:37	2	1800,	272,	0,150	102	6100	59,841	467	26,1	90,7	14	41,079	6,2	0,103669	3956	6,2	
	19:58:38	2	1800,	273,	0,150	102	6100	59,841	469	26,4	90,7	14	41,255	6,2	0,103669	3958	6,2	
	19:58:39	2	1800,	274,	0,150	102	6100	59,841	471	26,4	90,7	14	41,431	6,5	0,108177	3958	6,5	
	19:58:40	2	1800,	275,	0,150	102	6100	59,841	473	26,1	90,7	14	41,607	6,5	0,108177	3957	6,5	
	19:58:41	2	1800,	276,	0,150	102	6100	59,841	474	26,1	90,7	14	41,695	6,5	0,108177	3958	6,5	
	19:58:42	2	1800,	277,	0,150	102	6100	59,841	476	26,1	90,7	14	41,871	6,5	0,108177	3958	6,5	
	19:58:43	2	1800,	278,	0,150	102	6100	59,841	478	26,1	90,7	14	42,047	6,5	0,108177	3957	6,5	
	19:58:44	2	1800,	279,	0,150	102	6100	59,841	479	26,1	90,7	14	42,135	6,5	0,108177	3957	6,5	
	19:58:45	2	1800,	280,	0,150	102	6100	59,841	481	26,4	90,7	14	42,311	6,5	0,108177	3958	6,5	
	19:58:46	2	1800,	281,	0,150	102	6100	59,841	483	26,1	90,7	14	42,487	6,2	0,103669	3957	6,2	
	19:58:47	2	1800,	282,	0,150	102	6100	59,841	484	26,4	90,7	14	42,575	6,5	0,108177	3957	6,5	
	19:58:48	2	1800,	283,	0,150	102	6100	59,841	486	26,4	90,7	14	42,751	6,5	0,108177	3958	6,5	
	19:58:49	2	1800,	284,	0,150	102	6100	59,841	488	26,4	90,7	14	42,927	6,5	0,108177	3958	6,5	
	19:58:50	2	1800,	285,	0,150	102	6100	59,841	490	26,4	90,7	14	43,103	6,5	0,108177	3956	6,5	
	19:58:51	2	1800,	286,	0,150	102	6100	59,841	491	26,4	90,7	14	43,191	6,5	0,108177	3957	6,5	
	19:58:52	2	1800,	287,	0,150	102	6100	59,841	493	26,4	90,7	14	43,367	6,2	0,103669	3957	6,2	
	19:58:53	2	1800,	288,	0,150	102	6100	59,841	495	26,1	90,7	14	43,542	6,2	0,103669	3957	6,2	
	19:58:54	2	1800,	289,	0,150	102	6100	59,841	496	26,1	90,7	14	43,630	6,2	0,103669	3956	6,2	
	19:58:55	2	1800,	290,	0,150	102	6100	59,841	498	25,9	90,7	14	43,806	6,2	0,103669	3957	6,2	
	19:58:56	2	1800,	291,	0,150	102	6100	59,841	500	25,9	90,7	14	43,982	6,2	0,103669	3955	6,2	
	19:58:57	2	1800,	292,	0,150	102	6100	59,841	502	26,1	90,7	14	44,158	6,2	0,103669	3955	6,2	
	19:58:58	2	1800,	293,	0,150	102	6100	59,841	503	26,1	90,7	14	44,246	6,2	0,103669	3956	6,2	
	19:58:59	2	1800,	294,	0,150	102	6100	59,841	505	26,1	90,7	14	44,422	6,2	0,103669	3957	6,2	
	19:59:00	2	1800,	295,	0,150	102	6100	59,841	507	26,1	90,7	14	44,598	6,2	0,103669	3957	6,2	
	19:59:01	2	1800,	296,	0,150	102	6100	59,841	508	26,1	90,7	14	44,686	6,2	0,103669	3957	6,2	
	19:59:02	2	1800,	297,	0,150	102	6100	59,841	510	26,1	90,7	14	44,862	6,2	0,103669	3957	6,2	
	19:59:03	2	1800,	298,	0,150	102	6100	59,841	512	26,4	90,7	14	45,038	6,2	0,103669	3957	6,2	
	19:59:04	2	1800,	299,	0,150	102	6100	59,841	513	26,4	90,7	14	45,126	6,2	0,103669	3956	6,2	
	19:59:05	2	1800,	300,	0,150	102	6100	59,841	515	26,4	90,7	14	45,302	6,2	0,103669	3957	6,2	
	19:59:06	2	1800,	301,	0,150	102	6100	59,841	517	26,4	90,7	14	45,478	6,5	0,108177	3957	6,5	
	19:59:07	2	1800,	302,	0,150	102	6100	59,841	519	26,4	90,7	14	45,654	6,5	0,108177	3956	6,5	
	19:59:08	2	1800,	303,	0,150	102	6100	59,841	520	26,4	90,7	14	45,742	6,5	0,108177	3956	6,5	
	19:59:09	2	1800,	304,	0,150	102	6100	59,841	522	26,4	90,7	14	45,918	6,5	0,108177	3957	6,5	
	19:59:10	2	1800,	305,	0,150	102	6100	59,841	524	26,4	90,7	14	46,093	6,5	0,108177	3958	6,5	
	19:59:11	2	1800,	306,	0,150	102	6100	59,841	525	26,1	90,7	14	46,181	6,5	0,108177	3957	6,5	
	19:59:12	2	1800,	307,	0,150	102	6100	59,841	527	26,1	90,7	14	46,357	6,5	0,108177	3958	6,5	
	19:59:13	2	1800,	308,	0,150	102	6100	59,841	529	26,1	90,7	14	46,533	6,5	0,108177	3957	6,5	
	19:59:14	2	1800,	309,	0,150	102	6100	59,841	531	26,4	90,7	14	46,709	6,5	0,108177	3956	6,5	
	19:59:15	2	1800,	310,	0,150	102	6100	59,841	532	26,4	90,7	14	46,797	6,5	0,108177	3957	6,5	
	19:59:16	2	1800,	311,	0,150	102	6100	59,841	534	26,4	90,7	14	46,973	6,5	0,108177	3957	6,5	
	19:59:17	2	1800,	312,	0,150	102	6100	59,841	536	26,4	90,7	14	47,149	6,2	0,103669	3956	6,2	
	19:59:18	2	1800,	313,	0,150	102	6100	59,841	537	26,4	90,7	14	47,237	6,2	0,103669	3956	6,2	
	19:59:19	2	1800,	314,	0,150	102	6100	59,841	539	26,4	90,7	14	47,413	6,5	0,108177	3957	6,5	
	19:59:20	2	1800,	315,	0,150	102	6100	59,841	541	26,4	90,7	14	47,589	6,2	0,103669	3957	6,2	
	19:59:21	2	1800,	316,	0,150	102	6100	59,841	543	26,4	90,7	14	47,765	6,2	0,103669	3957	6,2	
	19:59:22	2	1800,	317,	0,150	102	6100	59,841	544	26,4	90,7	14	47,853	6,2	0,103669	3958	6,2	
	19:59:23	2	1800,	318,	0,150	102	6100	59,841	546	26,4	90,7	14	48,029	6,2	0,103669	3958	6,2	
	19:59:24	2	1800,	319,	0,150	102	6100	59,841	548	26,4	90,7	14	48,205	6,2	0,103669	3956	6,2	
	19:59:25	2	1800,	320,	0,150	102	6100	59,841	549	26,4	90,7	14	48,293	6,5	0,108177	3955	6,5	
	19:59:26	2	1800,	321,	0,150	102	6100	59,841	551	26,4	90,7	14	48,468	6,5	0,108177	3957	6,5	
	19:59:27	2	1800,	322,	0,151	103	6100	59,841	553	26,4	90,7	14	48,644	6,5	0,108177	3957	6,5	
	19:59:28	2	1800,	323,	0,151	103	6100	59,841	555	26,4	90,7	14	48,820	6,5	0,108177	3956	6,5	
	19:59:29	2	1800,	324,	0,150	102	6100	59,841	556	26,4	90,7	14	48,908	6,5	0,108177	3957	6,5	
	19:59:30	2	1800,	325,	0,150	102	6100	59,841	558	26,4	90,7	14	49,084	6,5	0,108177	3958	6,5	
	19:59:31	2	1800,	326,	0,150	102	6100	59,841	560	26,4	90,7	14	49,260	6,5	0,108177	3956	6,5	
	19:59:32	2	1800,	327,	0,150	102	6100	59,841	561	26,4	90,7	14	49,348	6,5	0,108177	3956	6,5	
	19:59:33	2	1800,	328,	0,150	102	6100	59,841	563	26,1	90,7	14	49,524	6,5	0,108177	3957	6,5	
	19:59:34	2	1800,	329,	0,150	102	6100	59,841	565	26,4	90,7	14	49,700	6,2	0,103669	3956	6,2	
	19:59:35	2	1800,	330,	0,150	102	6100	59,841	566	26,1	90,7	14	49,788	6,2	0,103669	3955	6,2	
	19:59:36	2	1800,	331,	0,150	102	6100	59,841	568	26,1	90,7	14	49,964	6,2	0,103669	3956	6,2	
	19:59:37	2	1800,	332,	0,150	102	6100	59,841	570	26,4	90,7	14	50,140	6,2	0,103669	3956	6,2	
	19:59:38	2	1800,	333,	0,150	102	6100	59,841	572	26,4	90,7	14	50,316	6,2	0,103669	3955	6,2	
	19:59:39	2	1800,	334,	0,150	102	6100	59,841	573	26,4	90,7	14	50,404	6,2	0,103669	3955	6,2	
	19:59:40	2	1800,	335,	0,150	102	6100	59,841	575	26,6	90,7	14	50,580	6,2	0,103669	3956	6,2	
	19:59:41	2	1800,	336,	0,150	102	6100	59,841	577	26,6	90,7	14	50,756	6,2	0,103669	3956	6,2	
	19:59:42	2	1800,	337,	0,150	102	6100	59,841	578	26,6	90,7	14	50,844	6,2	0,103669	3956	6,2	
	19:59:43	2	1800,	338,	0,150	102	6100	59,841	580	26,6	90,7	14	51,019	6,2	0,103669	3958	6,2	
	19:59:44	2	1800,	339,	0,150	102	6100	59,841	582	26,6	90,7	14	51,195	6,2	0,103669	3957	6,2	
	19:59:45	2	1800,	340,	0,150	102	6100	59,841	584	26,6	90,7	14	51,371	6,2	0,103669	3955	6,2	
	19:59:46	2	1800,	341,	0,150	102	6100	59,841	585	26,4	90,7	14	51,459	6,2	0,103669	3956	6,2	
	19:59:47	2	1800,	342,	0,150	102	6100	59,841	587	26,4	90,7	14	51,635	6,2	0,103669	3956	6,2	
	19:59:48	2	1800,	343,	0,150	102	6100	59,841	589	26,4	90,7	14	51,811	6,2	0,103669	3956	6,2	
	19:59:49	2	1800,	344,	0,150	102	6100	59,841	590	26,4	90,7	14	51,899	6,5	0,108177	3956	6,5	
	19:59:50	2	1800,	345,	0,150	102	6100	59,841	592	26,4	90,7	14	52,075	6,2	0,103669	3956	6,2	
	19:59:51	2	1800,	346,	0,150	102	6100	59,841	594	26,4	90,7	14	52,251	6,2	0,103669	3956	6,2	
	19:59:52	2	1800,	347,	0,150	102	6100	59,841	595	26,4	90,7	14	52,339	6,2	0,103669	3955	6,2	
	19:59:53	2	1800,	348,	0,150	102	6100	59,841	597	26,4	90,7	14	52,515	6,5	0,108177	3956	6,5	
	19:59:54	2	1800,	349,	0,150	102	6100	59,841	599	26,4	90,7	14	52,691	6,5	0,108177	3957	6,5	
	19:59:55	2	1800,	350,	0,150	102	6100	59,841	601	26,4	90,7	14	52,867	6,5	0,108177	3956	6,5	
	19:59:56	2	1800,	351,	0,150	102	6100	59,841	602	26,4	90,7	14	52,955	6,5	0,108177	3956	6,5	
	19:59:57	2	1800,	352,	0,150	102	6100	59,841	604	26,4	90,7	14	53,131	6,5	0,108177	3957	6,5	
	19:59:58	2	1800,	353,	0,150	102	6100	59,841	606	26,4	90,7	14	53,307	6,5	0,108177	3956	6,5	
	19:59:59	2	1800,	354,	0,150	102	6100	59,841	607	26,1	90,7	14	53,395	6,5	0,108177	3955	6,5	
	20:00:00	2	1800,	355,	0,150	102	6100	59,841	609	26,1	90,7	14	53,570	6,5	0,108177	3956	6,5	
	20:00:01	2	1800,	356,	0,150	102	6100	59,841	611	26,1	90,7	14	53,746	6,5	0,108177	3955	6,5	
	20:00:02	2	1800,	357,	0,150	102	6100	59,841	613	26,1	90,7	14	53,922	6,5	0,108177	3954	6,5	
	20:00:03	2	1800,	358,	0,150	102	6100	59,841	614	26,1	90,7	14	54,010	6,5	0,108177	3955	6,5	
	20:00:04	2	1800,	359,	0,150	102	6100	59,841	616	26,1	90,7	14	54,186	6,2	0,103669	3956	6,2	
	20:00:05	2	1800,	360,	0,150	102	6100	59,841	618	26,1	90,7	14	54,362	6,2	0,103669	3956	6,2	
	20:00:06	2	1800,	361,	0,150	102	6100	59,841	619	26,1	90,7	14	54,450	6,5	0,108177	3956	6,5	
	20:00:07	2	1800,	362,	0,150	102	6100	59,841	621	26,1	90,7	14	54,626	6,5	0,108177	3957	6,5	
	20:00:08	2	1800,	363,	0,150	102	6100	59,841	623	26,1	90,7	14	54,802	6,2	0,103669	3956	6,2	
	20:00:09	2	1800,	364,	0,150	102	6100	59,841	624	26,1	90,7	14	54,890	6,2	0,103669	3955	6,2	
	20:00:10	2	1800,	365,	0,150	102	6100	59,841	626	26,1	90,7	14	55,066	6,2	0,103669	3956	6,2	
	20:00:11	2	1800,	366,	0,150	102	6100	59,841	628	26,4	90,7	14	55,242	6,2	0,103669	3957	6,2	
	20:00:12	2	1800,	367,	0,150	102	6100	59,841	630	26,4	90,7	14	55,418	6,2	0,103669	3955	6,2	
	20:00:13	2	1800,	368,	0,150	102	6100	59,841	631	26,4	90,7	14	55,506	6,5	0,108177	3955	6,5	
	20:00:14	2	1800,	369,	0,150	102	6100	59,841	633	26,4	90,7	14	55,682	6,2	0,103669	3957	6,2	
	20:00:15	2	1800,	370,	0,151	103	6100	59,841	635	26,4	90,7	14	55,858	6,5	0,108177	3956	6,5	
	20:00:16	2	1800,	371,	0,151	103	6100	59,841	636	26,1	90,7	14	55,945	6,5	0,108177	3954	6,5	
	20:00:17	2	1800,	372,	0,150	102	6100	59,841	638	26,1	90,7	14	56,121	6,5	0,108177	3955	6,5	
	20:00:18	2	1800,	373,	0,150	102	6100	59,841	640	26,1	90,7	14	56,297	6,5	0,108177	3955	6,5	
	20:00:19	2	1800,	374,	0,150	102	6100	59,841	642	26,1	90,7	14	56,473	6,2	0,103669	3954	6,2	
	20:00:20	2	1800,	375,	0,150	102	6100	59,841	643	26,4	90,7	14	56,561	6,2	0,103669	3955	6,2	
	20:00:21	2	1800,	376,	0,150	102	6100	59,841	645	26,4	90,7	14	56,737	6,2	0,103669	3956	6,2	
	20:00:22	2	1800,	377,	0,150	102	6100	59,841	647	26,4	90,7	14	56,913	6,2	0,103669	3955	6,2	
	20:00:23	2	1800,	378,	0,150	102	6100	59,841	648	26,4	90,7	14	57,001	6,2	0,103669	3954	6,2	
	20:00:24	2	1800,	379,	0,150	102	6100	59,841	650	26,4	90,7	14	57,177	6,5	0,108177	3955	6,5	
	20:00:25	2	1800,	380,	0,150	102	6100	59,841	652	26,4	90,7	14	57,353	6,2	0,103669	3955	6,2	
	20:00:26	2	1800,	381,	0,150	102	6100	59,841	654	26,4	90,7	14	57,529	6,2	0,103669	3954	6,2	
	20:00:27	2	1800,	382,	0,150	102	6100	59,841	655	26,4	90,7	14	57,617	6,2	0,103669	3956	6,2	
	20:00:28	2	1800,	383,	0,150	102	6100	59,841	657	26,1	90,7	14	57,793	6,5	0,108177	3956	6,5	
	20:00:29	2	1800,	384,	0,150	102	6100	59,841	659	26,1	90,7	14	57,969	6,2	0,103669	3955	6,2	
	20:00:30	2	1800,	385,	0,150	102	6100	59,841	660	26,1	90,7	14	58,057	6,5	0,108177	3955	6,5	
	20:00:31	2	1800,	386,	0,150	102	6100	59,841	662	26,1	90,7	14	58,233	6,2	0,103669	3956	6,2	
	20:00:32	2	1800,	387,	0,150	102	6100	59,841	664	26,4	90,7	14	58,408	6,2	0,103669	3956	6,2	
	20:00:33	2	1800,	388,	0,150	102	6100	59,841	665	26,4	90,7	14	58,496	5,9	0,099162	3955	5,9	
	20:00:34	2	1800,	389,	0,150	102	6100	59,841	667	26,4	90,7	14	58,672	6,2	0,103669	3955	6,2	
	20:00:35	2	1800,	390,	0,150	102	6100	59,841	669	26,4	90,7	14	58,848	6,2	0,103669	3955	6,2	
	20:00:36	2	1800,	391,	0,150	102	6100	59,841	671	26,4	90,7	14	59,024	6,5	0,108177	3954	6,5	
	20:00:37	2	1800,	392,	0,150	102	6100	59,841	672	26,1	90,7	14	59,112	6,5	0,108177	3955	6,5	
	20:00:38	2	1800,	393,	0,150	102	6100	59,841	674	26,4	90,7	14	59,288	6,2	0,103669	3956	6,2	
	20:00:39	2	1800,	394,	0,150	102	6100	59,841	676	26,4	90,7	14	59,464	6,2	0,103669	3955	6,2	
	20:00:40	2	1800,	395,	0,150	102	6100	59,841	677	26,1	90,7	14	59,552	6,5	0,108177	3954	6,5	
	20:00:41	2	1800,	396,	0,150	102	6100	59,841	679	26,1	90,7	14	59,728	6,7	0,112684	3956	6,7	
	20:00:42	2	1800,	397,	0,150	102	6100	59,841	681	26,1	90,7	14	59,904	6,7	0,112684	3955	6,7	
	20:00:43	2	1800,	398,	0,150	102	6100	59,841	683	26,1	90,7	14	60,080	6,5	0,108177	3954	6,5	
	20:00:44	2	1800,	399,	0,150	102	6100	59,841	684	26,1	90,7	14	60,168	6,5	0,108177	3955	6,5	
	20:00:45	2	1800,	400,	0,150	102	6100	59,841	686	26,1	90,7	14	60,344	6,5	0,108177	3956	6,5	
	20:00:46	2	1800,	401,	0,150	102	6100	59,841	688	26,1	90,7	14	60,520	6,5	0,108177	3955	6,5	
	20:00:47	2	1800,	402,	0,150	102	6100	59,841	689	26,4	90,7	14	60,608	6,5	0,108177	3956	6,5	
	20:00:48	2	1800,	403,	0,150	102	6100	59,841	691	26,4	90,7	14	60,784	6,5	0,108177	3956	6,5	
	20:00:49	2	1800,	404,	0,150	102	6100	59,841	693	26,4	90,7	14	60,959	6,5	0,108177	3956	6,5	
	20:00:50	2	1800,	405,	0,150	102	6100	59,841	694	26,4	90,7	14	61,047	6,5	0,108177	3954	6,5	
	20:00:51	2	1800,	406,	0,150	102	6100	59,841	696	26,4	90,7	14	61,223	6,5	0,108177	3955	6,5	
	20:00:52	2	1800,	407,	0,150	102	6100	59,841	698	26,4	90,7	14	61,399	6,7	0,112684	3956	6,7	
	20:00:53	2	1800,	408,	0,150	102	6100	59,841	700	26,4	90,7	14	61,575	6,5	0,108177	3955	6,5	
	20:00:54	2	1800,	409,	0,150	102	6100	59,841	701	26,4	90,6	14	61,663	6,5	0,108177	3956	6,5	
	20:00:55	2	1800,	410,	0,150	102	6100	59,841	703	26,4	90,7	14	61,839	6,7	0,112684	3956	6,7	
	20:00:56	2	1800,	411,	0,150	102	6100	59,841	705	26,4	90,7	14	62,015	6,5	0,108177	3955	6,5	
	20:00:57	2	1800,	412,	0,150	102	6100	59,841	706	26,4	90,7	14	62,103	6,5	0,108177	3954	6,5	
	20:00:58	2	1800,	413,	0,150	102	6100	59,841	708	26,1	90,7	14	62,279	6,5	0,108177	3955	6,5	
	20:00:59	2	1800,	414,	0,150	102	6100	59,841	710	26,4	90,7	14	62,455	6,7	0,112684	3955	6,7	
	20:01:00	2	1800,	415,	0,150	102	6100	59,841	712	26,4	90,7	14	62,631	6,7	0,112684	3953	6,7	
	20:01:01	2	1800,	416,	0,150	102	6100	59,841	713	26,1	90,7	14	62,719	6,7	0,112684	3955	6,7	
	20:01:02	2	1800,	417,	0,150	102	6100	59,841	715	26,1	90,7	14	62,895	6,5	0,108177	3957	6,5	
	20:01:03	2	1800,	418,	0,151	103	6100	59,841	717	26,4	90,7	14	63,071	6,7	0,112684	3955	6,7	
	20:01:04	2	1800,	419,	0,151	103	6100	59,841	718	26,4	90,7	14	63,159	6,7	0,112684	3954	6,7	
	20:01:05	2	1800,	420,	0,150	102	6100	59,841	720	26,4	90,7	14	63,335	6,7	0,112684	3955	6,7	
	20:01:06	2	1800,	421,	0,150	102	6100	59,841	722	26,4	90,7	14	63,510	6,5	0,108177	3956	6,5	
	20:01:07	2	1800,	422,	0,150	102	6100	59,841	724	26,4	90,7	14	63,686	6,5	0,108177	3954	6,5	
	20:01:08	2	1800,	423,	0,150	102	6100	59,841	725	26,4	90,7	14	63,774	6,5	0,108177	3956	6,5	
	20:01:09	2	1800,	424,	0,150	102	6100	59,841	727	26,4	90,7	14	63,950	6,7	0,112684	3957	6,7	
	20:01:10	2	1800,	425,	0,150	102	6100	59,841	729	26,4	90,7	14	64,126	6,7	0,112684	3957	6,7	
	20:01:11	2	1800,	426,	0,150	102	6100	59,841	730	26,4	90,7	14	64,214	6,7	0,112684	3956	6,7	
	20:01:12	2	1800,	427,	0,150	102	6100	59,841	732	26,4	90,7	14	64,390	6,5	0,108177	3956	6,5	
	20:01:13	2	1800,	428,	0,150	102	6100	59,841	734	26,4	90,7	14	64,566	6,5	0,108177	3954	6,5	
	20:01:14	2	1800,	429,	0,150	102	6100	59,841	736	26,4	90,7	14	64,742	6,5	0,108177	3952	6,5	
	20:01:15	2	1800,	430,	0,150	102	6100	59,841	737	26,4	90,7	14	64,830	6,5	0,108177	3953	6,5	
	20:01:16	2	1800,	431,	0,150	102	6100	59,841	739	26,4	90,7	14	65,006	6,7	0,112684	3954	6,7	
	20:01:17	2	1800,	432,	0,150	102	6100	59,841	741	26,1	90,7	14	65,182	6,7	0,112684	3954	6,7	
	20:01:18	2	1800,	433,	0,150	102	6100	59,841	742	26,1	90,7	14	65,270	6,7	0,112684	3954	6,7	
	20:01:19	2	1800,	434,	0,150	102	6100	59,841	744	26,1	90,7	14	65,446	6,7	0,112684	3955	6,7	
	20:01:20	2	1800,	435,	0,150	102	6100	59,841	746	25,9	90,7	14	65,622	6,7	0,112684	3955	6,7	
	20:01:21	2	1800,	436,	0,150	102	6100	59,841	747	25,9	90,7	14	65,710	6,7	0,112684	3955	6,7	
	20:01:22	2	1800,	437,	0,150	102	6100	59,841	749	25,9	90,7	14	65,885	6,7	0,112684	3956	6,7	
	20:01:23	2	1800,	438,	0,150	102	6100	59,841	751	25,9	90,7	14	66,061	6,7	0,112684	3956	6,7	
	20:01:24	2	1800,	439,	0,150	102	6100	59,841	753	25,9	90,7	14	66,237	6,5	0,108177	3954	6,5	
	20:01:25	2	1800,	440,	0,150	102	6100	59,841	754	26,1	90,7	14	66,325	6,5	0,108177	3954	6,5	
	20:01:26	2	1800,	441,	0,150	102	6100	59,841	756	26,1	90,7	14	66,501	6,7	0,112684	3955	6,7	
	20:01:27	2	1800,	442,	0,150	102	6100	59,841	758	26,1	90,7	14	66,677	6,7	0,112684	3954	6,7	
	20:01:28	2	1800,	443,	0,150	102	6100	59,841	759	25,9	90,7	14	66,765	6,7	0,112684	3954	6,7	
	20:01:29	2	1800,	444,	0,150	102	6100	59,841	761	25,9	90,7	14	66,941	6,7	0,112684	3954	6,7	
	20:01:30	2	1800,	445,	0,150	102	6100	59,841	763	25,9	90,7	14	67,117	6,5	0,108177	3955	6,5	
