Data file		PPS+45PTFE_100N_200RPM_30MINS.TSV
Configuration file		HARI.CFG
Calibration file		KIM_6KG_080419.CAL
Test control file		KIM_NEW2.TSF

test 2		PPS+45PTFE_100N_200RPM_30MINS_1
160210		
loriane-		
		
		
		
		
		

Test started at 17:23:08 on 2019-04-08
	Time	This Step	Step Time	Test Time	Sliding Velocity	Speed	Mass	Load	TOTAL REVOLUTIONS	Specimen Temp	Contact Potential	Radius	Distance	Friction Force	Friction Coefficient	Displacement	Friction Force	
	17:40:40	2	3600,	1051,9	0,150	65	10000	98,100	1144	25,2	90,6	22	158,135	13,8	0,140224	2152	13,8	
	17:40:41	2	3600,	1052,9	0,150	65	10000	98,100	1146	25,2	90,6	22	158,412	13,8	0,140224	2154	13,8	
	17:40:42	2	3600,	1053,9	0,150	65	10000	98,100	1147	25,2	90,6	22	158,550	13,8	0,140224	2155	13,8	
	17:40:43	2	3600,	1054,9	0,150	65	10000	98,100	1148	25,2	90,6	22	158,688	13,8	0,140224	2157	13,8	
	17:40:44	2	3600,	1055,9	0,150	65	10000	98,100	1149	25,2	90,6	22	158,826	13,8	0,140224	2158	13,8	
	17:40:45	2	3600,	1056,9	0,150	65	10000	98,100	1150	24,9	90,6	22	158,965	13,5	0,137474	2158	13,5	
	17:40:46	2	3600,	1057,9	0,150	65	10000	98,100	1151	24,9	90,7	22	159,103	13,5	0,137474	2156	13,5	
	17:40:47	2	3600,	1058,9	0,150	65	10000	98,100	1152	25,2	90,6	22	159,241	13,5	0,137474	2155	13,5	
	17:40:48	2	3600,	1059,9	0,150	65	10000	98,100	1153	25,2	90,6	22	159,379	13,5	0,137474	2154	13,5	
	17:40:49	2	3600,	1060,9	0,150	65	10000	98,100	1154	25,2	90,6	22	159,518	13,5	0,137474	2153	13,5	
	17:40:50	2	3600,	1061,9	0,150	65	10000	98,100	1155	25,2	90,6	22	159,656	13,8	0,140224	2152	13,8	
	17:40:51	2	3600,	1062,9	0,150	65	10000	98,100	1156	25,2	90,6	22	159,794	13,8	0,140224	2152	13,8	
	17:40:52	2	3600,	1063,9	0,150	65	10000	98,100	1158	25,2	90,6	22	160,070	13,5	0,137474	2153	13,5	
	17:40:53	2	3600,	1064,9	0,150	65	10000	98,100	1159	25,2	90,6	22	160,209	13,5	0,137474	2154	13,5	
	17:40:54	2	3600,	1065,9	0,150	65	10000	98,100	1160	25,2	90,6	22	160,347	13,8	0,140224	2156	13,8	
	17:40:55	2	3600,	1066,9	0,150	65	10000	98,100	1161	25,2	90,6	22	160,485	13,8	0,140224	2157	13,8	
	17:40:56	2	3600,	1067,9	0,150	65	10000	98,100	1162	25,2	90,6	22	160,623	13,8	0,140224	2159	13,8	
	17:40:57	2	3600,	1068,9	0,150	65	10000	98,100	1163	25,2	90,6	22	160,762	13,8	0,140224	2158	13,8	
	17:40:58	2	3600,	1069,9	0,150	65	10000	98,100	1164	25,2	90,6	22	160,900	13,8	0,140224	2157	13,8	
	17:40:59	2	3600,	1070,9	0,150	65	10000	98,100	1165	25,2	90,6	22	161,038	13,8	0,140224	2155	13,8	
	17:41:00	2	3600,	1071,9	0,150	65	10000	98,100	1166	25,2	90,6	22	161,176	13,8	0,140224	2154	13,8	
	17:41:01	2	3600,	1072,9	0,150	65	10000	98,100	1167	25,2	90,6	22	161,314	13,8	0,140224	2153	13,8	
	17:41:02	2	3600,	1073,9	0,150	65	10000	98,100	1168	25,2	90,6	22	161,453	13,8	0,140224	2153	13,8	
	17:41:03	2	3600,	1074,9	0,150	65	10000	98,100	1169	25,2	90,6	22	161,591	13,8	0,140224	2154	13,8	
	17:41:04	2	3600,	1075,9	0,150	65	10000	98,100	1171	25,2	90,6	22	161,867	13,8	0,140224	2155	13,8	
	17:41:05	2	3600,	1076,9	0,150	65	10000	98,100	1172	25,2	90,6	22	162,006	13,8	0,140224	2157	13,8	
	17:41:06	2	3600,	1077,9	0,150	65	10000	98,100	1173	25,2	90,6	22	162,144	13,8	0,140224	2158	13,8	
	17:41:07	2	3600,	1078,9	0,150	65	10000	98,100	1174	25,2	90,6	22	162,282	13,8	0,140224	2159	13,8	
	17:41:08	2	3600,	1079,9	0,150	65	10000	98,100	1175	25,2	90,7	22	162,420	13,8	0,140224	2158	13,8	
	17:41:09	2	3600,	1080,9	0,147	64	10000	98,100	1176	25,2	90,7	22	162,559	13,5	0,137474	2158	13,5	
	17:41:10	2	3600,	1081,9	0,147	64	10000	98,100	1177	25,2	90,7	22	162,697	13,8	0,140224	2157	13,8	
	17:41:11	2	3600,	1082,9	0,147	64	10000	98,100	1178	25,2	90,7	22	162,835	13,8	0,140224	2156	13,8	
	17:41:12	2	3600,	1083,9	0,147	64	10000	98,100	1179	25,2	90,7	22	162,973	13,8	0,140224	2155	13,8	
	17:41:13	2	3600,	1084,9	0,150	65	10000	98,100	1180	25,2	90,7	22	163,111	13,8	0,140224	2154	13,8	
	17:41:14	2	3600,	1085,9	0,150	65	10000	98,100	1181	25,2	90,7	22	163,250	13,8	0,140224	2154	13,8	
	17:41:15	2	3600,	1086,9	0,150	65	10000	98,100	1182	25,2	90,6	22	163,388	13,8	0,140224	2154	13,8	
	17:41:16	2	3600,	1087,9	0,150	65	10000	98,100	1184	25,2	90,6	22	163,664	13,8	0,140224	2155	13,8	
	17:41:17	2	3600,	1088,9	0,150	65	10000	98,100	1185	25,2	90,6	22	163,803	13,8	0,140224	2156	13,8	
	17:41:18	2	3600,	1089,9	0,150	65	10000	98,100	1186	25,2	90,6	22	163,941	14,0	0,142973	2157	14,0	
	17:41:19	2	3600,	1090,9	0,150	65	10000	98,100	1187	25,2	90,6	22	164,079	14,0	0,142973	2158	14,0	
	17:41:20	2	3600,	1091,9	0,150	65	10000	98,100	1188	25,4	90,6	22	164,217	13,8	0,140224	2159	13,8	
	17:41:21	2	3600,	1092,9	0,150	65	10000	98,100	1189	25,4	90,7	22	164,356	13,8	0,140224	2158	13,8	
	17:41:22	2	3600,	1093,9	0,150	65	10000	98,100	1190	25,4	90,7	22	164,494	13,8	0,140224	2157	13,8	
	17:41:23	2	3600,	1094,9	0,150	65	10000	98,100	1191	25,2	90,6	22	164,632	13,8	0,140224	2155	13,8	
	17:41:24	2	3600,	1095,9	0,150	65	10000	98,100	1192	25,4	90,6	22	164,770	13,8	0,140224	2154	13,8	
	17:41:25	2	3600,	1096,9	0,150	65	10000	98,100	1193	25,2	90,6	22	164,908	13,8	0,140224	2153	13,8	
	17:41:26	2	3600,	1097,9	0,150	65	10000	98,100	1194	25,4	90,6	22	165,047	13,8	0,140224	2153	13,8	
	17:41:27	2	3600,	1098,9	0,150	65	10000	98,100	1196	25,2	90,6	22	165,323	14,0	0,142973	2154	14,0	
	17:41:28	2	3600,	1099,9	0,150	65	10000	98,100	1197	25,2	90,6	22	165,461	13,8	0,140224	2155	13,8	
	17:41:29	2	3600,	1100,9	0,150	65	10000	98,100	1198	25,2	90,6	22	165,600	13,8	0,140224	2157	13,8	
	17:41:30	2	3600,	1101,9	0,150	65	10000	98,100	1199	25,2	90,6	22	165,738	13,8	0,140224	2158	13,8	
	17:41:31	2	3600,	1102,9	0,150	65	10000	98,100	1200	25,2	90,6	22	165,876	13,8	0,140224	2159	13,8	
	17:41:32	2	3600,	1103,9	0,150	65	10000	98,100	1201	25,2	90,6	22	166,014	13,8	0,140224	2157	13,8	
	17:41:33	2	3600,	1104,9	0,150	65	10000	98,100	1202	25,2	90,6	22	166,153	14,0	0,142973	2156	14,0	
	17:41:34	2	3600,	1105,9	0,150	65	10000	98,100	1203	25,2	90,6	22	166,291	13,8	0,140224	2154	13,8	
	17:41:35	2	3600,	1106,9	0,150	65	10000	98,100	1204	25,2	90,6	22	166,429	13,8	0,140224	2153	13,8	
	17:41:36	2	3600,	1107,9	0,150	65	10000	98,100	1205	25,2	90,6	22	166,567	14,0	0,142973	2152	14,0	
	17:41:37	2	3600,	1108,9	0,150	65	10000	98,100	1206	25,2	90,6	22	166,705	14,0	0,142973	2152	14,0	
	17:41:38	2	3600,	1109,9	0,150	65	10000	98,100	1207	25,4	90,6	22	166,844	13,8	0,140224	2152	13,8	
	17:41:39	2	3600,	1110,9	0,150	65	10000	98,100	1209	25,2	90,6	22	167,120	13,8	0,140224	2153	13,8	
	17:41:40	2	3600,	1111,9	0,150	65	10000	98,100	1210	25,2	90,6	22	167,258	14,0	0,142973	2156	14,0	
	17:41:41	2	3600,	1112,9	0,150	65	10000	98,100	1211	25,2	90,6	22	167,397	13,8	0,140224	2157	13,8	
	17:41:42	2	3600,	1113,9	0,150	65	10000	98,100	1212	25,2	90,6	22	167,535	13,5	0,137474	2159	13,5	
	17:41:43	2	3600,	1114,9	0,150	65	10000	98,100	1213	25,2	90,6	22	167,673	13,8	0,140224	2158	13,8	
	17:41:44	2	3600,	1115,9	0,150	65	10000	98,100	1214	25,2	90,6	22	167,811	13,5	0,137474	2157	13,5	
	17:41:45	2	3600,	1116,9	0,150	65	10000	98,100	1215	25,2	90,6	22	167,950	13,8	0,140224	2155	13,8	
	17:41:46	2	3600,	1117,9	0,150	65	10000	98,100	1216	25,2	90,6	22	168,088	13,8	0,140224	2155	13,8	
	17:41:47	2	3600,	1118,9	0,147	64	10000	98,100	1217	25,2	90,6	22	168,226	13,8	0,140224	2154	13,8	
	17:41:48	2	3600,	1119,9	0,147	64	10000	98,100	1218	25,2	90,6	22	168,364	13,8	0,140224	2153	13,8	
	17:41:49	2	3600,	1120,9	0,147	64	10000	98,100	1219	25,2	90,6	22	168,502	13,8	0,140224	2153	13,8	
	17:41:50	2	3600,	1121,9	0,147	64	10000	98,100	1220	25,2	90,6	22	168,641	13,8	0,140224	2152	13,8	
	17:41:51	2	3600,	1122,9	0,150	65	10000	98,100	1222	25,2	90,6	22	168,917	13,8	0,140224	2153	13,8	
	17:41:52	2	3600,	1123,9	0,150	65	10000	98,100	1223	25,2	90,6	22	169,055	13,8	0,140224	2155	13,8	
	17:41:53	2	3600,	1124,9	0,150	65	10000	98,100	1224	25,2	90,6	22	169,194	14,0	0,142973	2156	14,0	
	17:41:54	2	3600,	1125,9	0,150	65	10000	98,100	1225	25,2	90,6	22	169,332	13,8	0,140224	2156	13,8	
	17:41:55	2	3600,	1126,9	0,150	65	10000	98,100	1226	25,2	90,6	22	169,470	13,8	0,140224	2156	13,8	
	17:41:56	2	3600,	1127,9	0,150	65	10000	98,100	1227	24,9	90,6	22	169,608	13,8	0,140224	2156	13,8	
	17:41:57	2	3600,	1128,9	0,150	65	10000	98,100	1228	24,9	90,6	22	169,747	13,8	0,140224	2154	13,8	
	17:41:58	2	3600,	1129,9	0,150	65	10000	98,100	1229	24,9	90,6	22	169,885	13,8	0,140224	2152	13,8	
	17:41:59	2	3600,	1130,9	0,150	65	10000	98,100	1230	24,9	90,6	22	170,023	13,8	0,140224	2152	13,8	
	17:42:00	2	3600,	1131,9	0,150	65	10000	98,100	1231	24,9	90,6	22	170,161	13,8	0,140224	2151	13,8	
	17:42:01	2	3600,	1132,9	0,150	65	10000	98,100	1232	25,2	90,6	22	170,299	13,8	0,140224	2151	13,8	
	17:42:02	2	3600,	1133,9	0,150	65	10000	98,100	1234	25,2	90,6	22	170,576	13,5	0,137474	2152	13,5	
	17:42:03	2	3600,	1134,9	0,150	65	10000	98,100	1235	25,2	90,6	22	170,714	13,8	0,140224	2152	13,8	
	17:42:04	2	3600,	1135,9	0,150	65	10000	98,100	1236	25,2	90,6	22	170,852	13,8	0,140224	2154	13,8	
	17:42:05	2	3600,	1136,9	0,150	65	10000	98,100	1237	25,2	90,6	22	170,991	13,8	0,140224	2156	13,8	
	17:42:06	2	3600,	1137,9	0,150	65	10000	98,100	1238	25,2	90,6	22	171,129	13,5	0,137474	2157	13,5	
	17:42:07	2	3600,	1138,9	0,150	65	10000	98,100	1239	25,2	90,6	22	171,267	13,8	0,140224	2157	13,8	
	17:42:08	2	3600,	1139,9	0,150	65	10000	98,100	1240	25,2	90,7	22	171,405	13,8	0,140224	2155	13,8	
	17:42:09	2	3600,	1140,9	0,150	65	10000	98,100	1241	25,2	90,6	22	171,544	13,8	0,140224	2155	13,8	
	17:42:10	2	3600,	1141,9	0,150	65	10000	98,100	1242	25,2	90,6	22	171,682	13,8	0,140224	2153	13,8	
	17:42:11	2	3600,	1142,9	0,150	65	10000	98,100	1243	25,2	90,6	22	171,820	13,8	0,140224	2153	13,8	
	17:42:12	2	3600,	1143,9	0,150	65	10000	98,100	1244	24,9	90,6	22	171,958	13,8	0,140224	2152	13,8	
	17:42:13	2	3600,	1144,9	0,150	65	10000	98,100	1245	24,9	90,6	22	172,096	13,8	0,140224	2152	13,8	
	17:42:14	2	3600,	1145,9	0,150	65	10000	98,100	1247	24,9	90,6	22	172,373	13,8	0,140224	2153	13,8	
	17:42:15	2	3600,	1146,9	0,150	65	10000	98,100	1248	24,9	90,6	22	172,511	13,8	0,140224	2155	13,8	
	17:42:16	2	3600,	1147,9	0,150	65	10000	98,100	1249	25,2	90,6	22	172,649	13,8	0,140224	2156	13,8	
	17:42:17	2	3600,	1148,9	0,150	65	10000	98,100	1250	24,9	90,6	22	172,788	13,8	0,140224	2157	13,8	
	17:42:18	2	3600,	1149,9	0,150	65	10000	98,100	1251	24,9	90,6	22	172,926	13,8	0,140224	2157	13,8	
	17:42:19	2	3600,	1150,9	0,150	65	10000	98,100	1252	24,9	90,6	22	173,064	13,8	0,140224	2156	13,8	
	17:42:20	2	3600,	1151,9	0,150	65	10000	98,100	1253	25,2	90,6	22	173,202	13,8	0,140224	2154	13,8	
	17:42:21	2	3600,	1152,9	0,150	65	10000	98,100	1254	25,2	90,6	22	173,341	13,5	0,137474	2153	13,5	
	17:42:22	2	3600,	1153,9	0,150	65	10000	98,100	1255	25,2	90,7	22	173,479	13,5	0,137474	2152	13,5	
	17:42:23	2	3600,	1154,9	0,150	65	10000	98,100	1256	25,2	90,6	22	173,617	13,8	0,140224	2152	13,8	
	17:42:24	2	3600,	1155,9	0,150	65	10000	98,100	1257	25,2	90,6	22	173,755	13,8	0,140224	2152	13,8	
	17:42:25	2	3600,	1156,9	0,147	64	10000	98,100	1258	24,9	90,6	22	173,893	13,8	0,140224	2153	13,8	
	17:42:26	2	3600,	1157,9	0,147	64	10000	98,100	1260	24,9	90,6	22	174,170	13,8	0,140224	2153	13,8	
	17:42:27	2	3600,	1158,9	0,147	64	10000	98,100	1261	24,9	90,6	22	174,308	13,8	0,140224	2155	13,8	
	17:42:28	2	3600,	1159,9	0,147	64	10000	98,100	1262	24,9	90,6	22	174,446	13,8	0,140224	2156	13,8	
	17:42:29	2	3600,	1160,9	0,147	64	10000	98,100	1263	25,2	90,6	22	174,585	13,8	0,140224	2157	13,8	
	17:42:30	2	3600,	1161,9	0,150	65	10000	98,100	1264	25,2	90,6	22	174,723	13,5	0,137474	2157	13,5	
	17:42:31	2	3600,	1162,9	0,150	65	10000	98,100	1265	25,2	90,6	22	174,861	13,8	0,140224	2156	13,8	
	17:42:32	2	3600,	1163,9	0,150	65	10000	98,100	1266	25,2	90,6	22	174,999	13,8	0,140224	2154	13,8	
	17:42:33	2	3600,	1164,9	0,150	65	10000	98,100	1267	25,2	90,7	22	175,138	13,8	0,140224	2152	13,8	
	17:42:34	2	3600,	1165,9	0,150	65	10000	98,100	1268	24,9	90,6	22	175,276	13,8	0,140224	2151	13,8	
	17:42:35	2	3600,	1166,9	0,150	65	10000	98,100	1269	24,9	90,6	22	175,414	13,8	0,140224	2151	13,8	
	17:42:36	2	3600,	1167,9	0,150	65	10000	98,100	1270	24,9	90,6	22	175,552	13,8	0,140224	2151	13,8	
	17:42:37	2	3600,	1168,9	0,150	65	10000	98,100	1271	24,9	90,6	22	175,690	13,8	0,140224	2152	13,8	
	17:42:38	2	3600,	1169,9	0,150	65	10000	98,100	1273	24,9	90,6	22	175,967	13,8	0,140224	2154	13,8	
	17:42:39	2	3600,	1170,9	0,150	65	10000	98,100	1274	24,9	90,6	22	176,105	13,8	0,140224	2156	13,8	
	17:42:40	2	3600,	1171,9	0,150	65	10000	98,100	1275	24,9	90,6	22	176,243	13,8	0,140224	2157	13,8	
	17:42:41	2	3600,	1172,9	0,150	65	10000	98,100	1276	24,9	90,6	22	176,382	13,8	0,140224	2157	13,8	
	17:42:42	2	3600,	1173,9	0,150	65	10000	98,100	1277	24,9	90,6	22	176,520	13,8	0,140224	2156	13,8	
	17:42:43	2	3600,	1174,9	0,150	65	10000	98,100	1278	25,2	90,6	22	176,658	13,8	0,140224	2154	13,8	
	17:42:44	2	3600,	1175,9	0,150	65	10000	98,100	1279	25,2	90,6	22	176,796	14,0	0,142973	2153	14,0	
	17:42:45	2	3600,	1176,9	0,150	65	10000	98,100	1280	25,2	90,6	22	176,934	13,8	0,140224	2152	13,8	
	17:42:46	2	3600,	1177,9	0,150	65	10000	98,100	1281	25,2	90,6	22	177,073	13,8	0,140224	2151	13,8	
	17:42:47	2	3600,	1178,9	0,150	65	10000	98,100	1282	25,4	90,6	22	177,211	13,8	0,140224	2151	13,8	
	17:42:48	2	3600,	1179,9	0,150	65	10000	98,100	1283	25,2	90,6	22	177,349	13,8	0,140224	2152	13,8	
	17:42:49	2	3600,	1180,9	0,150	65	10000	98,100	1285	25,2	90,6	22	177,626	13,8	0,140224	2152	13,8	
	17:42:50	2	3600,	1181,9	0,150	65	10000	98,100	1286	25,2	90,6	22	177,764	14,0	0,142973	2153	14,0	
	17:42:51	2	3600,	1182,9	0,150	65	10000	98,100	1287	24,9	90,6	22	177,902	14,0	0,142973	2154	14,0	
	17:42:52	2	3600,	1183,9	0,150	65	10000	98,100	1288	24,9	90,6	22	178,040	14,0	0,142973	2155	14,0	
	17:42:53	2	3600,	1184,9	0,150	65	10000	98,100	1289	24,9	90,6	22	178,179	13,8	0,140224	2156	13,8	
	17:42:54	2	3600,	1185,9	0,150	65	10000	98,100	1290	24,9	90,6	22	178,317	13,8	0,140224	2156	13,8	
	17:42:55	2	3600,	1186,9	0,150	65	10000	98,100	1291	24,9	90,6	22	178,455	13,8	0,140224	2154	13,8	
	17:42:56	2	3600,	1187,9	0,150	65	10000	98,100	1292	24,9	90,6	22	178,593	13,8	0,140224	2153	13,8	
	17:42:57	2	3600,	1188,9	0,150	65	10000	98,100	1293	25,2	90,6	22	178,731	13,8	0,140224	2152	13,8	
	17:42:58	2	3600,	1189,9	0,150	65	10000	98,100	1294	24,9	90,6	22	178,870	13,8	0,140224	2151	13,8	
	17:42:59	2	3600,	1190,9	0,150	65	10000	98,100	1295	25,2	90,6	22	179,008	13,8	0,140224	2150	13,8	
	17:43:00	2	3600,	1191,9	0,150	65	10000	98,100	1296	25,2	90,6	22	179,146	13,8	0,140224	2151	13,8	
	17:43:01	2	3600,	1192,9	0,150	65	10000	98,100	1298	25,2	90,6	22	179,423	14,0	0,142973	2152	14,0	
	17:43:02	2	3600,	1193,9	0,150	65	10000	98,100	1299	24,9	90,6	22	179,561	13,8	0,140224	2154	13,8	
	17:43:03	2	3600,	1194,9	0,150	65	10000	98,100	1300	25,2	90,6	22	179,699	13,8	0,140224	2154	13,8	
	17:43:04	2	3600,	1195,9	0,150	65	10000	98,100	1301	25,2	90,6	22	179,837	13,8	0,140224	2155	13,8	
	17:43:05	2	3600,	1196,9	0,150	65	10000	98,100	1302	25,2	90,6	22	179,976	13,8	0,140224	2154	13,8	
	17:43:06	2	3600,	1197,9	0,150	65	10000	98,100	1303	25,2	90,6	22	180,114	13,5	0,137474	2154	13,5	
	17:43:07	2	3600,	1198,9	0,150	65	10000	98,100	1304	25,2	90,6	22	180,252	13,5	0,137474	2154	13,5	
	17:43:08	2	3600,	1199,9	0,150	65	10000	98,100	1305	25,2	90,6	22	180,390	13,8	0,140224	2152	13,8	
	17:43:09	2	3600,	1200,9	0,150	65	10000	98,100	1306	25,2	90,6	22	180,528	13,8	0,140224	2152	13,8	
	17:43:10	2	3600,	1201,9	0,150	65	10000	98,100	1307	25,2	90,6	22	180,667	13,8	0,140224	2151	13,8	
	17:43:11	2	3600,	1202,9	0,150	65	10000	98,100	1308	25,2	90,6	22	180,805	13,5	0,137474	2151	13,5	
	17:43:12	2	3600,	1203,9	0,150	65	10000	98,100	1309	24,9	90,6	22	180,943	13,8	0,140224	2152	13,8	
	17:43:13	2	3600,	1204,9	0,147	64	10000	98,100	1311	24,9	90,6	22	181,220	14,0	0,142973	2153	14,0	
	17:43:14	2	3600,	1205,9	0,147	64	10000	98,100	1312	24,9	90,6	22	181,358	13,8	0,140224	2154	13,8	
	17:43:15	2	3600,	1206,9	0,147	64	10000	98,100	1313	24,9	90,6	22	181,496	13,8	0,140224	2156	13,8	
	17:43:16	2	3600,	1207,9	0,147	64	10000	98,100	1314	24,9	90,6	22	181,634	13,8	0,140224	2156	13,8	
	17:43:17	2	3600,	1208,9	0,150	65	10000	98,100	1315	24,9	90,6	22	181,773	14,0	0,142973	2155	14,0	
	17:43:18	2	3600,	1209,9	0,150	65	10000	98,100	1316	24,9	90,6	22	181,911	14,0	0,142973	2154	14,0	
	17:43:19	2	3600,	1210,9	0,150	65	10000	98,100	1317	25,2	90,6	22	182,049	13,8	0,140224	2152	13,8	
	17:43:20	2	3600,	1211,9	0,150	65	10000	98,100	1318	24,9	90,6	22	182,187	13,8	0,140224	2152	13,8	
	17:43:21	2	3600,	1212,9	0,150	65	10000	98,100	1319	24,9	90,6	22	182,325	13,8	0,140224	2151	13,8	
	17:43:22	2	3600,	1213,9	0,150	65	10000	98,100	1320	24,9	90,6	22	182,464	13,8	0,140224	2150	13,8	
	17:43:23	2	3600,	1214,9	0,150	65	10000	98,100	1321	24,9	90,6	22	182,602	13,8	0,140224	2150	13,8	
	17:43:24	2	3600,	1215,9	0,150	65	10000	98,100	1323	24,9	90,6	22	182,878	13,8	0,140224	2152	13,8	
	17:43:25	2	3600,	1216,8	0,150	65	10000	98,100	1324	25,2	90,6	22	183,017	13,5	0,137474	2153	13,5	
	17:43:26	2	3600,	1217,8	0,150	65	10000	98,100	1325	25,2	90,6	22	183,155	13,8	0,140224	2155	13,8	
	17:43:27	2	3600,	1218,8	0,150	65	10000	98,100	1326	25,2	90,6	22	183,293	13,8	0,140224	2156	13,8	
	17:43:28	2	3600,	1219,8	0,150	65	10000	98,100	1327	25,2	90,6	22	183,431	13,8	0,140224	2156	13,8	
	17:43:29	2	3600,	1220,8	0,150	65	10000	98,100	1328	25,2	90,6	22	183,570	13,8	0,140224	2154	13,8	
	17:43:30	2	3600,	1221,8	0,150	65	10000	98,100	1329	25,2	90,6	22	183,708	13,8	0,140224	2152	13,8	
	17:43:31	2	3600,	1222,8	0,150	65	10000	98,100	1330	25,2	90,6	22	183,846	13,8	0,140224	2152	13,8	
	17:43:32	2	3600,	1223,8	0,150	65	10000	98,100	1331	25,2	90,6	22	183,984	13,8	0,140224	2151	13,8	
	17:43:33	2	3600,	1224,8	0,150	65	10000	98,100	1332	25,2	90,7	22	184,122	13,8	0,140224	2150	13,8	
	17:43:34	2	3600,	1225,8	0,150	65	10000	98,100	1333	25,2	90,7	22	184,261	13,8	0,140224	2151	13,8	
	17:43:35	2	3600,	1226,8	0,150	65	10000	98,100	1334	25,2	90,7	22	184,399	13,8	0,140224	2151	13,8	
	17:43:36	2	3600,	1227,8	0,150	65	10000	98,100	1336	25,2	90,6	22	184,675	13,8	0,140224	2152	13,8	
	17:43:37	2	3600,	1228,8	0,150	65	10000	98,100	1337	25,2	90,7	22	184,814	13,8	0,140224	2153	13,8	
	17:43:38	2	3600,	1229,8	0,150	65	10000	98,100	1338	25,2	90,7	22	184,952	13,8	0,140224	2155	13,8	
	17:43:39	2	3600,	1230,8	0,150	65	10000	98,100	1339	25,2	90,7	22	185,090	14,0	0,142973	2155	14,0	
	17:43:40	2	3600,	1231,8	0,150	65	10000	98,100	1340	25,2	90,7	22	185,228	14,0	0,142973	2155	14,0	
	17:43:41	2	3600,	1232,8	0,150	65	10000	98,100	1341	25,2	90,7	22	185,367	13,8	0,140224	2155	13,8	
	17:43:42	2	3600,	1233,8	0,150	65	10000	98,100	1342	25,2	90,6	22	185,505	13,8	0,140224	2153	13,8	
	17:43:43	2	3600,	1234,8	0,150	65	10000	98,100	1343	25,2	90,6	22	185,643	13,8	0,140224	2152	13,8	
	17:43:44	2	3600,	1235,8	0,150	65	10000	98,100	1344	24,9	90,6	22	185,781	14,0	0,142973	2151	14,0	
	17:43:45	2	3600,	1236,8	0,150	65	10000	98,100	1345	24,9	90,6	22	185,919	13,8	0,140224	2150	13,8	
	17:43:46	2	3600,	1237,8	0,150	65	10000	98,100	1346	24,9	90,7	22	186,058	13,8	0,140224	2149	13,8	
	17:43:47	2	3600,	1238,8	0,150	65	10000	98,100	1348	24,9	90,7	22	186,334	13,8	0,140224	2150	13,8	
	17:43:48	2	3600,	1239,8	0,150	65	10000	98,100	1349	24,9	90,7	22	186,472	13,8	0,140224	2152	13,8	
	17:43:49	2	3600,	1240,8	0,150	65	10000	98,100	1350	24,9	90,7	22	186,611	13,8	0,140224	2152	13,8	
	17:43:50	2	3600,	1241,8	0,150	65	10000	98,100	1351	24,9	90,7	22	186,749	13,8	0,140224	2154	13,8	
	17:43:51	2	3600,	1242,8	0,150	65	10000	98,100	1352	24,9	90,7	22	186,887	14,0	0,142973	2154	14,0	
	17:43:52	2	3600,	1243,8	0,150	65	10000	98,100	1353	24,9	90,7	22	187,025	13,8	0,140224	2154	13,8	
	17:43:53	2	3600,	1244,8	0,150	65	10000	98,100	1354	24,9	90,6	22	187,164	13,8	0,140224	2153	13,8	
	17:43:54	2	3600,	1245,8	0,150	65	10000	98,100	1355	24,9	90,6	22	187,302	13,5	0,137474	2152	13,5	
	17:43:55	2	3600,	1246,8	0,150	65	10000	98,100	1356	24,9	90,6	22	187,440	13,5	0,137474	2152	13,5	
	17:43:56	2	3600,	1247,8	0,147	64	10000	98,100	1357	24,9	90,6	22	187,578	13,5	0,137474	2152	13,5	
	17:43:57	2	3600,	1248,8	0,150	65	10000	98,100	1358	25,2	90,6	22	187,716	13,8	0,140224	2151	13,8	
	17:43:58	2	3600,	1249,8	0,147	64	10000	98,100	1359	25,2	90,6	22	187,855	13,8	0,140224	2150	13,8	
	17:43:59	2	3600,	1250,8	0,147	64	10000	98,100	1361	25,2	90,6	22	188,131	13,8	0,140224	2150	13,8	
	17:44:00	2	3600,	1251,8	0,150	65	10000	98,100	1362	25,2	90,6	22	188,269	13,8	0,140224	2152	13,8	
	17:44:01	2	3600,	1252,8	0,150	65	10000	98,100	1363	25,2	90,6	22	188,408	13,8	0,140224	2153	13,8	
	17:44:02	2	3600,	1253,8	0,150	65	10000	98,100	1364	24,9	90,6	22	188,546	13,8	0,140224	2155	13,8	
	17:44:03	2	3600,	1254,8	0,150	65	10000	98,100	1365	24,9	90,6	22	188,684	13,8	0,140224	2156	13,8	
	17:44:04	2	3600,	1255,8	0,150	65	10000	98,100	1366	24,9	90,6	22	188,822	13,8	0,140224	2154	13,8	
	17:44:05	2	3600,	1256,8	0,150	65	10000	98,100	1367	24,9	90,6	22	188,961	13,8	0,140224	2152	13,8	
	17:44:06	2	3600,	1257,8	0,150	65	10000	98,100	1368	24,9	90,6	22	189,099	14,0	0,142973	2151	14,0	
	17:44:07	2	3600,	1258,8	0,150	65	10000	98,100	1369	24,9	90,6	22	189,237	13,8	0,140224	2151	13,8	
	17:44:08	2	3600,	1259,8	0,150	65	10000	98,100	1370	24,9	90,7	22	189,375	13,8	0,140224	2151	13,8	
	17:44:09	2	3600,	1260,8	0,150	65	10000	98,100	1371	24,9	90,7	22	189,513	13,8	0,140224	2151	13,8	
	17:44:10	2	3600,	1261,8	0,150	65	10000	98,100	1372	24,9	90,6	22	189,652	13,8	0,140224	2151	13,8	
